source_text,target_text
75-26.11|01fd00000006000300030001:,01fd000000050003027f95
75-26.17|01fe00000006000300030001:,01fe000000050003027f95
75-26.22|01ff00000006000300030001:,01ff000000050003027fff
75-26.27|020000000006000300030001:,0200000000050003027fff
75-26.32|020100000006000300030001:,0201000000050003027fff
75-26.37|020200000006000300030001:,0202000000050003027fff
75-26.42|020300000006000300030001:,0203000000050003027f74
75-26.47|020400000006000300030001:,0204000000050003027f74
75-26.53|020500000006000300030001:,0205000000050003027f06
75-26.58|020600000006000300030001:,0206000000050003027fa9
75-26.63|020700000006000300030001:,0207000000050003027fa9
75-26.68|020800000006000300030001:,0208000000050003027fff
75-26.73|020900000006000300030001:,0209000000050003027fff
75-26.78|020a00000006000300030001:,020a000000050003027fff
75-26.83|020b00000006000300030001:,020b000000050003027fff
75-26.89|020c00000006000300030001:,020c000000050003027fff
75-26.94|020d00000006000300030001:,020d000000050003027fff
75-26.99|020e00000006000300030001:,020e000000050003027f9d
75-27.04|020f00000006000300030001:,020f000000050003027f9d
75-27.09|021000000006000300030001:,0210000000050003027fff
75-27.14|021100000006000300030001:,0211000000050003027fff
75-27.19|021200000006000300030001:,0212000000050003027f9f
75-27.25|021300000006000300030001:,0213000000050003027f9f
75-27.30|021400000006000300030001:,0214000000050003027fff
75-27.35|021500000006000300030001:,0215000000050003027fff
75-27.40|021600000006000300030001:,0216000000050003027fc2
75-27.45|021700000006000300030001:,0217000000050003027fc2
75-27.50|021800000006000300030001:,0218000000050003027fae
75-27.56|021900000006000300030001:,0219000000050003027fae
75-27.61|021a00000006000300030001:,021a000000050003027ff3
75-27.66|021b00000006000300030001:,021b000000050003027ff3
75-27.71|021c00000006000300030001:,021c000000050003027fff
75-27.76|021d00000006000300030001:,021d000000050003027fff
75-27.81|021e00000006000300030001:,021e000000050003027fff
75-27.86|021f00000006000300030001:,021f000000050003027fff
75-27.92|022000000006000300030001:,0220000000050003027fff
75-27.97|022100000006000300030001:,0221000000050003027fff
75-28.02|022200000006000300030001:,0222000000050003027fe1
75-28.07|022300000006000300030001:,0223000000050003027fe1
75-28.12|022400000006000300030001:,0224000000050003027fff
75-28.17|022500000006000300030001:,0225000000050003027fff
75-28.22|022600000006000300030001:,0226000000050003027fff
75-28.27|022700000006000300030001:,0227000000050003027fff
75-28.33|022800000006000300030001:,0228000000050003027fff
75-28.38|022900000006000300030001:,0229000000050003027faa
75-28.43|022a00000006000300030001:,022a000000050003027faa
75-28.48|022b00000006000300030001:,022b000000050003027f8a
75-28.53|022c00000006000300030001:,022c000000050003027f8a
75-28.58|022d00000006000300030001:,022d000000050003027fff
75-28.63|022e00000006000300030001:,022e000000050003027fff
75-28.69|022f00000006000300030001:,022f000000050003027fee
75-28.74|023000000006000300030001:,0230000000050003027fee
75-28.79|023100000006000300030001:,0231000000050003027fff
75-28.84|023200000006000300030001:,0232000000050003027fff
75-28.89|023300000006000300030001:,0233000000050003027fc2
75-28.94|023400000006000300030001:,0234000000050003027fc2
75-29.00|023500000006000300030001:,0235000000050003027fa2
75-29.05|023600000006000300030001:,0236000000050003027fa2
75-29.10|023700000006000300030001:,0237000000050003027fff
75-29.15|023800000006000300030001:,0238000000050003027fff
75-29.20|023900000006000300030001:,0239000000050003027fff
75-29.25|023a00000006000300030001:,023a000000050003027fff
75-29.30|023b00000006000300030001:,023b000000050003027fff
75-29.36|023c00000006000300030001:,023c000000050003027fff
75-29.41|023d00000006000300030001:,023d000000050003027fff
75-29.46|023e00000006000300030001:,023e000000050003027fff
75-29.51|023f00000006000300030001:,023f000000050003027fe0
75-29.56|024000000006000300030001:,0240000000050003027fe0
75-29.61|024100000006000300030001:,0241000000050003027fff
75-29.66|024200000006000300030001:,0242000000050003027fff
75-29.72|024300000006000300030001:,0243000000050003027fff
75-29.77|024400000006000300030001:,0244000000050003027fff
75-29.82|024500000006000300030001:,0245000000050003027fff
75-29.87|024600000006000300030001:,0246000000050003027fff
75-29.92|024700000006000300030001:,0247000000050003027fff
75-29.97|024800000006000300030001:,0248000000050003027fff
75-30.03|024900000006000300030001:,0249000000050003027fa8
75-30.08|024a00000006000300030001:,024a000000050003027fff
75-30.13|024b00000006000300030001:,024b000000050003027fff
75-30.18|024c00000006000300030001:,024c000000050003027fff
75-30.23|024d00000006000300030001:,024d000000050003027fff
75-30.28|024e00000006000300030001:,024e000000050003027fff
75-30.33|024f00000006000300030001:,024f000000050003027fff
75-30.39|025000000006000300030001:,0250000000050003027fff
75-30.44|025100000006000300030001:,0251000000050003027fff
75-30.49|025200000006000300030001:,0252000000050003027fa8
75-30.54|025300000006000300030001:,0253000000050003027fa8
75-30.59|025400000006000300030001:,0254000000050003027fe0
75-30.64|025500000006000300030001:,0255000000050003027fe0
75-30.69|025600000006000300030001:,0256000000050003027fff
75-30.74|025700000006000300030001:,0257000000050003027fff
75-30.80|025800000006000300030001:,0258000000050003027fff
75-30.85|025900000006000300030001:,0259000000050003027fff
75-30.90|025a00000006000300030001:,025a000000050003027fe7
75-30.95|025b00000006000300030001:,025b000000050003027fe7
75-31.00|025c00000006000300030001:,025c000000050003027fff
75-31.05|025d00000006000300030001:,025d000000050003027fff
75-31.11|025e00000006000300030001:,025e000000050003027fff
75-31.16|025f00000006000300030001:,025f000000050003027fff
75-31.21|026000000006000300030001:,0260000000050003027fff
75-31.26|026100000006000300030001:,0261000000050003027fff
75-31.31|026200000006000300030001:,0262000000050003027fff
75-31.36|026300000006000300030001:,0263000000050003027fff
75-31.41|026400000006000300030001:,0264000000050003027fff
75-31.47|026500000006000300030001:,0265000000050003027fff
75-31.52|026600000006000300030001:,0266000000050003027fcc
75-31.57|026700000006000300030001:,0267000000050003027fcc
75-31.62|026800000006000300030001:,0268000000050003027fff
75-31.67|026900000006000300030001:,0269000000050003027fff
75-31.72|026a00000006000300030001:,026a000000050003027fff
75-31.77|026b00000006000300030001:,026b000000050003027fff
75-31.82|026c00000006000300030001:,026c000000050003027fff
75-31.87|026d00000006000300030001:,026d000000050003027fff
75-31.93|026e00000006000300030001:,026e000000050003027fff
75-31.98|026f00000006000300030001:,026f000000050003027fff
75-32.03|027000000006000300030001:,0270000000050003027fff
75-32.08|027100000006000300030001:,0271000000050003027fff
75-32.13|027200000006000300030001:,0272000000050003027fff
75-32.18|027300000006000300030001:,0273000000050003027fff
75-32.24|027400000006000300030001:,0274000000050003027fff
75-32.29|027500000006000300030001:,0275000000050003027fff
75-32.34|027600000006000300030001:,0276000000050003027fff
75-32.39|027700000006000300030001:,0277000000050003027fff
75-32.44|027800000006000300030001:,0278000000050003027fff
75-32.49|027900000006000300030001:,0279000000050003027fff
75-32.54|027a00000006000300030001:,027a000000050003027fff
75-32.59|027b00000006000300030001:,027b000000050003027fff
75-32.65|027c00000006000300030001:,027c000000050003027fff
75-32.70|027d00000006000300030001:,027d000000050003027fd0
75-32.75|027e00000006000300030001:,027e000000050003027fd0
75-32.80|027f00000006000300030001:,027f000000050003027fff
75-32.85|028000000006000300030001:,0280000000050003027fff
75-32.90|028100000006000300030001:,0281000000050003027fea
75-32.95|028200000006000300030001:,0282000000050003027fea
75-33.00|028300000006000300030001:,0283000000050003027fff
75-33.06|028400000006000300030001:,0284000000050003027fff
75-33.11|028500000006000300030001:,0285000000050003027fff
75-33.16|028600000006000300030001:,0286000000050003027fff
75-33.21|028700000006000300030001:,0287000000050003027fc3
75-33.26|028800000006000300030001:,0288000000050003027fc3
75-33.31|028900000006000300030001:,0289000000050003027fff
75-33.36|028a00000006000300030001:,028a000000050003027fff
75-33.41|028b00000006000300030001:,028b000000050003027fff
75-33.47|028c00000006000300030001:,028c000000050003027fff
75-33.52|028d00000006000300030001:,028d000000050003027fff
75-33.57|028e00000006000300030001:,028e000000050003027fff
75-33.62|028f00000006000300030001:,028f000000050003027fff
75-33.67|029000000006000300030001:,0290000000050003027fff
75-33.72|029100000006000300030001:,0291000000050003027fff
75-33.77|029200000006000300030001:,0292000000050003027fff
75-33.83|029300000006000300030001:,0293000000050003027fff
75-33.88|029400000006000300030001:,0294000000050003027fd2
75-33.93|029500000006000300030001:,0295000000050003027fd2
75-33.98|029600000006000300030001:,0296000000050003027fff
75-34.03|029700000006000300030001:,0297000000050003027fff
75-34.08|029800000006000300030001:,0298000000050003027fff
75-34.14|029900000006000300030001:,0299000000050003027fff
75-34.19|029a00000006000300030001:,029a000000050003027fe9
75-34.24|029b00000006000300030001:,029b000000050003027fe9
75-34.29|029c00000006000300030001:,029c000000050003027fff
75-34.34|029d00000006000300030001:,029d000000050003027fff
75-34.39|029e00000006000300030001:,029e000000050003027fff
75-34.44|029f00000006000300030001:,029f000000050003027fff
75-34.50|02a000000006000300030001:,02a0000000050003027fff
75-34.55|02a100000006000300030001:,02a1000000050003027fff
75-34.60|02a200000006000300030001:,02a2000000050003027fff
75-34.65|02a300000006000300030001:,02a3000000050003027fff
75-34.70|02a400000006000300030001:,02a4000000050003027ff5
75-34.75|02a500000006000300030001:,02a5000000050003027ff5
75-34.80|02a600000006000300030001:,02a6000000050003027fff
75-34.86|02a700000006000300030001:,02a7000000050003027fff
75-34.91|02a800000006000300030001:,02a8000000050003027fff
75-34.96|02a900000006000300030001:,02a9000000050003027fff
75-35.01|02aa00000006000300030001:,02aa000000050003027fff
75-35.06|02ab00000006000300030001:,02ab000000050003027fff
75-35.11|02ac00000006000300030001:,02ac000000050003027fff
75-35.17|02ad00000006000300030001:,02ad000000050003027fff
75-35.22|02ae00000006000300030001:,02ae000000050003027fff
75-35.27|02af00000006000300030001:,02af000000050003027fff
75-35.32|02b000000006000300030001:,02b0000000050003027fff
75-35.37|02b100000006000300030001:,02b1000000050003027fff
75-35.42|02b200000006000300030001:,02b2000000050003027fff
75-35.47|02b300000006000300030001:,02b3000000050003027fff
75-35.53|02b400000006000300030001:,02b4000000050003027fff
75-35.58|02b500000006000300030001:,02b5000000050003027fff
75-35.63|02b600000006000300030001:,02b6000000050003027fff
75-35.68|02b700000006000300030001:,02b7000000050003027fff
75-35.73|02b800000006000300030001:,02b8000000050003027fff
75-35.78|02b900000006000300030001:,02b9000000050003027fff
75-35.83|02ba00000006000300030001:,02ba000000050003027fff
75-35.89|02bb00000006000300030001:,02bb000000050003027fff
75-35.94|02bc00000006000300030001:,02bc000000050003027fff
75-35.99|02bd00000006000300030001:,02bd000000050003027fff
75-36.04|02be00000006000300030001:,02be000000050003027fff
75-36.09|02bf00000006000300030001:,02bf000000050003027fff
75-36.14|02c000000006000300030001:,02c0000000050003027fff
75-36.19|02c100000006000300030001:,02c1000000050003027ff5
75-36.25|02c200000006000300030001:,02c2000000050003027ff5
75-36.30|02c300000006000300030001:,02c3000000050003027fff
75-36.35|02c400000006000300030001:,02c4000000050003027fff
75-36.40|02c500000006000300030001:,02c5000000050003027fff
75-36.45|02c600000006000300030001:,02c6000000050003027fff
75-36.50|02c700000006000300030001:,02c7000000050003027fff
75-36.55|02c800000006000300030001:,02c8000000050003027fff
75-36.60|02c900000006000300030001:,02c9000000050003027fff
75-36.65|02ca00000006000300030001:,02ca000000050003027fff
75-36.71|02cb00000006000300030001:,02cb000000050003027fff
75-36.76|02cc00000006000300030001:,02cc000000050003027fff
75-36.81|02cd00000006000300030001:,02cd000000050003027fff
75-36.86|02ce00000006000300030001:,02ce000000050003027fff
75-36.91|02cf00000006000300030001:,02cf000000050003027fff
75-36.96|02d000000006000300030001:,02d0000000050003027fff
75-37.01|02d100000006000300030001:,02d1000000050003027fff
75-37.07|02d200000006000300030001:,02d2000000050003027fff
75-37.12|02d300000006000300030001:,02d3000000050003027fc2
75-37.17|02d400000006000300030001:,02d4000000050003027fc2
75-37.22|02d500000006000300030001:,02d5000000050003027fb6
75-37.27|02d600000006000300030001:,02d6000000050003027fb6
75-37.32|02d700000006000300030001:,02d7000000050003027fff
75-37.37|02d800000006000300030001:,02d8000000050003027fff
75-37.43|02d900000006000300030001:,02d9000000050003027fff
75-37.48|02da00000006000300030001:,02da000000050003027fff
75-37.53|02db00000006000300030001:,02db000000050003027fff
75-37.58|02dc00000006000300030001:,02dc000000050003027fff
75-37.63|02dd00000006000300030001:,02dd000000050003027fff
75-37.68|02de00000006000300030001:,02de000000050003027ff4
75-37.73|02df00000006000300030001:,02df000000050003027ff4
75-37.79|02e000000006000300030001:,02e0000000050003027fff
75-37.84|02e100000006000300030001:,02e1000000050003027fff
75-37.89|02e200000006000300030001:,02e2000000050003027fff
75-37.94|02e300000006000300030001:,02e3000000050003027fff
75-37.99|02e400000006000300030001:,02e4000000050003027fff
75-38.04|02e500000006000300030001:,02e5000000050003027fff
75-38.09|02e600000006000300030001:,02e6000000050003027fce
75-38.14|02e700000006000300030001:,02e7000000050003027fce
75-38.20|02e800000006000300030001:,02e8000000050003027fb8
75-38.25|02e900000006000300030001:,02e9000000050003027fb8
75-38.30|02ea00000006000300030001:,02ea000000050003027fff
75-38.35|02eb00000006000300030001:,02eb000000050003027fff
75-38.40|02ec00000006000300030001:,02ec000000050003027fff
75-38.45|02ed00000006000300030001:,02ed000000050003027fff
75-38.50|02ee00000006000300030001:,02ee000000050003027fff
75-38.56|02ef00000006000300030001:,02ef000000050003027fff
75-38.61|02f000000006000300030001:,02f0000000050003027fff
75-38.66|02f100000006000300030001:,02f1000000050003027fff
75-38.71|02f200000006000300030001:,02f2000000050003027ff4
75-38.76|02f300000006000300030001:,02f3000000050003027ff4
75-38.81|02f400000006000300030001:,02f4000000050003027fff
75-38.86|02f500000006000300030001:,02f5000000050003027fff
75-38.92|02f600000006000300030001:,02f6000000050003027fff
75-38.97|02f700000006000300030001:,02f7000000050003027fff
75-39.02|02f800000006000300030001:,02f8000000050003027fff
75-39.07|02f900000006000300030001:,02f9000000050003027fff
75-39.12|02fa00000006000300030001:,02fa000000050003027fce
75-39.17|02fb00000006000300030001:,02fb000000050003027fce
75-39.22|02fc00000006000300030001:,02fc000000050003027feb
75-39.28|02fd00000006000300030001:,02fd000000050003027feb
75-39.33|02fe00000006000300030001:,02fe000000050003027fff
75-39.38|02ff00000006000300030001:,02ff000000050003027ffc
75-39.43|030000000006000300030001:,0300000000050003027ffc
75-39.48|030100000006000300030001:,0301000000050003027fff
75-39.53|030200000006000300030001:,0302000000050003027fff
75-39.58|030300000006000300030001:,0303000000050003027fff
75-39.63|030400000006000300030001:,0304000000050003027fff
75-39.69|030500000006000300030001:,0305000000050003027fff
75-39.74|030600000006000300030001:,0306000000050003027fff
75-39.79|030700000006000300030001:,0307000000050003027fff
75-39.84|030800000006000300030001:,0308000000050003027fff
75-39.89|030900000006000300030001:,0309000000050003027fff
75-39.94|030a00000006000300030001:,030a000000050003027fff
80-40.02|030c00000006000300030001:,030c000000050003027fff
80-40.07|030d00000006000300030001:,030d000000050003027fff
80-40.13|030e00000006000300030001:,030e000000050003027fff
80-40.18|030f00000006000300030001:,030f000000050003027fff
80-40.23|031000000006000300030001:,0310000000050003027fff
80-40.28|031100000006000300030001:,0311000000050003027fff
80-40.33|031200000006000300030001:,0312000000050003027fff
80-40.38|031300000006000300030001:,0313000000050003027fff
80-40.43|031400000006000300030001:,0314000000050003027fff
80-40.49|031500000006000300030001:,0315000000050003027fff
80-40.54|031600000006000300030001:,0316000000050003027fff
80-40.59|031700000006000300030001:,0317000000050003027fff
80-40.64|031800000006000300030001:,0318000000050003027fff
80-40.69|031900000006000300030001:,0319000000050003027fff
80-40.74|031a00000006000300030001:,031a000000050003027fff
80-40.79|031b00000006000300030001:,031b000000050003027fff
80-40.85|031c00000006000300030001:,031c000000050003027fff
80-40.90|031d00000006000300030001:,031d000000050003027fff
80-40.95|031e00000006000300030001:,031e000000050003027fff
80-41.00|031f00000006000300030001:,031f000000050003027fff
80-41.05|032000000006000300030001:,0320000000050003027fff
80-41.10|032100000006000300030001:,0321000000050003027fff
80-41.15|032200000006000300030001:,0322000000050003027fff
80-41.20|032300000006000300030001:,0323000000050003027fff
80-41.26|032400000006000300030001:,0324000000050003027fff
80-41.31|032500000006000300030001:,0325000000050003027fff
80-41.36|032600000006000300030001:,0326000000050003027fff
80-41.41|032700000006000300030001:,0327000000050003027fff
80-41.46|032800000006000300030001:,0328000000050003027fff
80-41.51|032900000006000300030001:,0329000000050003027fff
80-41.56|032a00000006000300030001:,032a000000050003027fff
80-41.62|032b00000006000300030001:,032b000000050003027fff
80-41.67|032c00000006000300030001:,032c000000050003027fff
80-41.72|032d00000006000300030001:,032d000000050003027fff
80-41.77|032e00000006000300030001:,032e000000050003027fff
80-41.82|032f00000006000300030001:,032f000000050003027fff
80-41.87|033000000006000300030001:,0330000000050003027fff
80-41.93|033100000006000300030001:,0331000000050003027fff
80-41.98|033200000006000300030001:,0332000000050003027fff
80-42.03|033300000006000300030001:,0333000000050003027fff
80-42.08|033400000006000300030001:,0334000000050003027fff
80-42.13|033500000006000300030001:,0335000000050003027fff
80-42.18|033600000006000300030001:,0336000000050003027fff
80-42.23|033700000006000300030001:,0337000000050003027fff
80-42.29|033800000006000300030001:,0338000000050003027fff
80-42.34|033900000006000300030001:,0339000000050003027fff
80-42.39|033a00000006000300030001:,033a000000050003027fff
80-42.44|033b00000006000300030001:,033b000000050003027fff
80-42.49|033c00000006000300030001:,033c000000050003027fff
80-42.54|033d00000006000300030001:,033d000000050003027fff
80-42.59|033e00000006000300030001:,033e000000050003027fff
80-42.65|033f00000006000300030001:,033f000000050003027fff
80-42.70|034000000006000300030001:,0340000000050003027fff
80-42.75|034100000006000300030001:,0341000000050003027fff
80-42.80|034200000006000300030001:,0342000000050003027fff
80-42.85|034300000006000300030001:,0343000000050003027fff
80-42.90|034400000006000300030001:,0344000000050003027fff
80-42.96|034500000006000300030001:,0345000000050003027fff
80-43.01|034600000006000300030001:,0346000000050003027fed
80-43.06|034700000006000300030001:,0347000000050003027fed
80-43.11|034800000006000300030001:,0348000000050003027fff
80-43.16|034900000006000300030001:,0349000000050003027fff
80-43.21|034a00000006000300030001:,034a000000050003027fff
80-43.27|034b00000006000300030001:,034b000000050003027fff
80-43.32|034c00000006000300030001:,034c000000050003027fff
80-43.37|034d00000006000300030001:,034d000000050003027fff
80-43.42|034e00000006000300030001:,034e000000050003027fff
80-43.47|034f00000006000300030001:,034f000000050003027fff
80-43.52|035000000006000300030001:,0350000000050003027fff
80-43.57|035100000006000300030001:,0351000000050003027fff
80-43.63|035200000006000300030001:,0352000000050003027fff
80-43.68|035300000006000300030001:,0353000000050003027fff
80-43.73|035400000006000300030001:,0354000000050003027fff
80-43.78|035500000006000300030001:,0355000000050003027feb
80-43.83|035600000006000300030001:,0356000000050003027feb
80-43.88|035700000006000300030001:,0357000000050003027fff
80-43.93|035800000006000300030001:,0358000000050003027fff
80-43.99|035900000006000300030001:,0359000000050003027fff
80-44.04|035a00000006000300030001:,035a000000050003027fff
80-44.09|035b00000006000300030001:,035b000000050003027fff
80-44.14|035c00000006000300030001:,035c000000050003027fff
80-44.19|035d00000006000300030001:,035d000000050003027fff
80-44.24|035e00000006000300030001:,035e000000050003027fff
80-44.29|035f00000006000300030001:,035f000000050003027feb
80-44.35|036000000006000300030001:,0360000000050003027feb
80-44.40|036100000006000300030001:,0361000000050003027fff
80-44.45|036200000006000300030001:,0362000000050003027fff
80-44.50|036300000006000300030001:,0363000000050003027fff
80-44.55|036400000006000300030001:,0364000000050003027fff
80-44.60|036500000006000300030001:,0365000000050003027fff
80-44.66|036600000006000300030001:,0366000000050003027fff
80-44.71|036700000006000300030001:,0367000000050003027fff
80-44.76|036800000006000300030001:,0368000000050003027fff
80-44.81|036900000006000300030001:,0369000000050003027fde
80-44.86|036a00000006000300030001:,036a000000050003027fff
80-44.91|036b00000006000300030001:,036b000000050003027fff
80-44.96|036c00000006000300030001:,036c000000050003027fff
80-45.02|036d00000006000300030001:,036d000000050003027fff
80-45.07|036e00000006000300030001:,036e000000050003027fff
80-45.12|036f00000006000300030001:,036f000000050003027fff
80-45.17|037000000006000300030001:,0370000000050003027fff
80-45.22|037100000006000300030001:,0371000000050003027fff
80-45.27|037200000006000300030001:,0372000000050003027fff
80-45.32|037300000006000300030001:,0373000000050003027fff
80-45.38|037400000006000300030001:,0374000000050003027fff
80-45.43|037500000006000300030001:,0375000000050003027fff
80-45.48|037600000006000300030001:,0376000000050003027fff
80-45.53|037700000006000300030001:,0377000000050003027fff
80-45.58|037800000006000300030001:,0378000000050003027fff
80-45.63|037900000006000300030001:,0379000000050003027fff
80-45.68|037a00000006000300030001:,037a000000050003027fff
80-45.73|037b00000006000300030001:,037b000000050003027fff
80-45.79|037c00000006000300030001:,037c000000050003027fff
80-45.84|037d00000006000300030001:,037d000000050003027fff
80-45.89|037e00000006000300030001:,037e000000050003027fff
80-45.94|037f00000006000300030001:,037f000000050003027fff
80-45.99|038000000006000300030001:,0380000000050003027fff
80-46.04|038100000006000300030001:,0381000000050003027fff
80-46.09|038200000006000300030001:,0382000000050003027fff
80-46.14|038300000006000300030001:,0383000000050003027fff
80-46.19|038400000006000300030001:,0384000000050003027fff
80-46.25|038500000006000300030001:,0385000000050003027fff
80-46.30|038600000006000300030001:,0386000000050003027fff
80-46.35|038700000006000300030001:,0387000000050003027fff
80-46.40|038800000006000300030001:,0388000000050003027fff
80-46.45|038900000006000300030001:,0389000000050003027fff
80-46.50|038a00000006000300030001:,038a000000050003027fff
80-46.55|038b00000006000300030001:,038b000000050003027fff
80-46.60|038c00000006000300030001:,038c000000050003027fff
80-46.66|038d00000006000300030001:,038d000000050003027fff
80-46.71|038e00000006000300030001:,038e000000050003027ff7
80-46.76|038f00000006000300030001:,038f000000050003027ff7
80-46.81|039000000006000300030001:,0390000000050003027fff
80-46.86|039100000006000300030001:,0391000000050003027fff
80-46.91|039200000006000300030001:,0392000000050003027fff
80-46.96|039300000006000300030001:,0393000000050003027fff
80-47.02|039400000006000300030001:,0394000000050003027fff
80-47.07|039500000006000300030001:,0395000000050003027fff
80-47.12|039600000006000300030001:,0396000000050003027fff
80-47.17|039700000006000300030001:,0397000000050003027fff
80-47.22|039800000006000300030001:,0398000000050003027fff
80-47.27|039900000006000300030001:,0399000000050003027fff
80-47.32|039a00000006000300030001:,039a000000050003027fff
80-47.37|039b00000006000300030001:,039b000000050003027fff
80-47.42|039c00000006000300030001:,039c000000050003027fff
80-47.48|039d00000006000300030001:,039d000000050003027fff
80-47.53|039e00000006000300030001:,039e000000050003027fff
80-47.58|039f00000006000300030001:,039f000000050003027fff
80-47.63|03a000000006000300030001:,03a0000000050003027fff
80-47.68|03a100000006000300030001:,03a1000000050003027f92
80-47.73|03a200000006000300030001:,03a2000000050003027f92
80-47.78|03a300000006000300030001:,03a3000000050003027fff
80-47.83|03a400000006000300030001:,03a4000000050003027fff
80-47.89|03a500000006000300030001:,03a5000000050003027fff
80-47.94|03a600000006000300030001:,03a6000000050003027fff
80-47.99|03a700000006000300030001:,03a7000000050003027fff
80-48.04|03a800000006000300030001:,03a8000000050003027fff
80-48.09|03a900000006000300030001:,03a9000000050003027fff
80-48.14|03aa00000006000300030001:,03aa000000050003027fff
80-48.19|03ab00000006000300030001:,03ab000000050003027fff
80-48.25|03ac00000006000300030001:,03ac000000050003027fff
80-48.30|03ad00000006000300030001:,03ad000000050003027fff
80-48.35|03ae00000006000300030001:,03ae000000050003027fff
80-48.40|03af00000006000300030001:,03af000000050003027fff
80-48.45|03b000000006000300030001:,03b0000000050003027fff
80-48.50|03b100000006000300030001:,03b1000000050003027fff
80-48.55|03b200000006000300030001:,03b2000000050003027fff
80-48.60|03b300000006000300030001:,03b3000000050003027fff
80-48.66|03b400000006000300030001:,03b4000000050003027fff
80-48.71|03b500000006000300030001:,03b5000000050003027fe6
80-48.76|03b600000006000300030001:,03b6000000050003027fe6
80-48.81|03b700000006000300030001:,03b7000000050003027fff
80-48.86|03b800000006000300030001:,03b8000000050003027fff
80-48.91|03b900000006000300030001:,03b9000000050003027fff
80-48.96|03ba00000006000300030001:,03ba000000050003027fff
80-49.02|03bb00000006000300030001:,03bb000000050003027fff
80-49.07|03bc00000006000300030001:,03bc000000050003027fff
80-49.12|03bd00000006000300030001:,03bd000000050003027fff
80-49.17|03be00000006000300030001:,03be000000050003027fff
80-49.22|03bf00000006000300030001:,03bf000000050003027fff
80-49.27|03c000000006000300030001:,03c0000000050003027fff
80-49.32|03c100000006000300030001:,03c1000000050003027fff
80-49.38|03c200000006000300030001:,03c2000000050003027fff
80-49.43|03c300000006000300030001:,03c3000000050003027fff
80-49.48|03c400000006000300030001:,03c4000000050003027fff
80-49.53|03c500000006000300030001:,03c5000000050003027fff
80-49.58|03c600000006000300030001:,03c6000000050003027fff
80-49.63|03c700000006000300030001:,03c7000000050003027fff
80-49.68|03c800000006000300030001:,03c8000000050003027fff
80-49.74|03c900000006000300030001:,03c9000000050003027fff
80-49.79|03ca00000006000300030001:,03ca000000050003027fff
80-49.84|03cb00000006000300030001:,03cb000000050003027fff
80-49.89|03cc00000006000300030001:,03cc000000050003027fff
80-49.94|03cd00000006000300030001:,03cd000000050003027fff
80-49.99|03ce00000006000300030001:,03ce000000050003027fff
80-50.04|03cf00000006000300030001:,03cf000000050003027fff
80-50.09|03d000000006000300030001:,03d0000000050003027fff
80-50.15|03d100000006000300030001:,03d1000000050003027fff
80-50.20|03d200000006000300030001:,03d2000000050003027fff
80-50.25|03d300000006000300030001:,03d3000000050003027fff
80-50.30|03d400000006000300030001:,03d4000000050003027fff
80-50.35|03d500000006000300030001:,03d5000000050003027fff
80-50.40|03d600000006000300030001:,03d6000000050003027fff
80-50.46|03d700000006000300030001:,03d7000000050003027fff
80-50.51|03d800000006000300030001:,03d8000000050003027fff
80-50.56|03d900000006000300030001:,03d9000000050003027fff
80-50.61|03da00000006000300030001:,03da000000050003027fff
80-50.66|03db00000006000300030001:,03db000000050003027fff
80-50.71|03dc00000006000300030001:,03dc000000050003027fff
80-50.77|03dd00000006000300030001:,03dd000000050003027fff
80-50.82|03de00000006000300030001:,03de000000050003027fff
80-50.87|03df00000006000300030001:,03df000000050003027fff
80-50.92|03e000000006000300030001:,03e0000000050003027fff
80-50.97|03e100000006000300030001:,03e1000000050003027f9b
80-51.02|03e200000006000300030001:,03e2000000050003027f9b
80-51.07|03e300000006000300030001:,03e3000000050003027fff
80-51.13|03e400000006000300030001:,03e4000000050003027fff
80-51.18|03e500000006000300030001:,03e5000000050003027fff
80-51.23|03e600000006000300030001:,03e6000000050003027fff
80-51.28|03e700000006000300030001:,03e7000000050003027fff
80-51.33|03e800000006000300030001:,03e8000000050003027fff
80-51.38|03e900000006000300030001:,03e9000000050003027fff
80-51.43|03ea00000006000300030001:,03ea000000050003027fff
80-51.48|03eb00000006000300030001:,03eb000000050003027fff
80-51.54|03ec00000006000300030001:,03ec000000050003027fff
80-51.59|03ed00000006000300030001:,03ed000000050003027fff
80-51.64|03ee00000006000300030001:,03ee000000050003027fff
80-51.69|03ef00000006000300030001:,03ef000000050003027fff
80-51.74|03f000000006000300030001:,03f0000000050003027fff
80-51.79|03f100000006000300030001:,03f1000000050003027fff
80-51.84|03f200000006000300030001:,03f2000000050003027fff
80-51.89|03f300000006000300030001:,03f3000000050003027fff
80-51.95|03f400000006000300030001:,03f4000000050003027fff
80-52.00|03f500000006000300030001:,03f5000000050003027fb6
80-52.05|03f600000006000300030001:,03f6000000050003027fb6
80-52.10|03f700000006000300030001:,03f7000000050003027fff
80-52.15|03f800000006000300030001:,03f8000000050003027fff
80-52.20|03f900000006000300030001:,03f9000000050003027fff
80-52.25|03fa00000006000300030001:,03fa000000050003027fff
80-52.30|03fb00000006000300030001:,03fb000000050003027fff
80-52.36|03fc00000006000300030001:,03fc000000050003027fff
80-52.41|03fd00000006000300030001:,03fd000000050003027fff
80-52.46|03fe00000006000300030001:,03fe000000050003027fff
80-52.51|03ff00000006000300030001:,03ff000000050003027fff
