source_text,target_text
70-26.41|020300000006000300030001:,0203000000050003027fff
70-26.46|020400000006000300030001:,0204000000050003027fff
70-26.51|020500000006000300030001:,0205000000050003027ffb
70-26.56|020600000006000300030001:,0206000000050003027ffb
70-26.61|020700000006000300030001:,0207000000050003027fff
70-26.66|020800000006000300030001:,0208000000050003027fff
70-26.71|020900000006000300030001:,0209000000050003027f7a
70-26.76|020a00000006000300030001:,020a000000050003027f7a
70-26.82|020b00000006000300030001:,020b000000050003027f3c
70-26.87|020c00000006000300030001:,020c000000050003027f3c
70-26.92|020d00000006000300030001:,020d000000050003027fff
70-26.97|020e00000006000300030001:,020e000000050003027fff
70-27.02|020f00000006000300030001:,020f000000050003027fff
70-27.07|021000000006000300030001:,0210000000050003027fff
70-27.12|021100000006000300030001:,0211000000050003027fec
70-27.18|021200000006000300030001:,0212000000050003027fec
70-27.23|021300000006000300030001:,0213000000050003027fa3
70-27.28|021400000006000300030001:,0214000000050003027fa3
70-27.33|021500000006000300030001:,0215000000050003027f7a
70-27.38|021600000006000300030001:,0216000000050003027f7a
70-27.43|021700000006000300030001:,0217000000050003027f91
70-27.48|021800000006000300030001:,0218000000050003027f91
70-27.53|021900000006000300030001:,0219000000050003027fff
70-27.59|021a00000006000300030001:,021a000000050003027fff
70-27.64|021b00000006000300030001:,021b000000050003027ff4
70-27.69|021c00000006000300030001:,021c000000050003027f68
70-27.74|021d00000006000300030001:,021d000000050003027f68
70-27.79|021e00000006000300030001:,021e000000050003027ee2
70-27.84|021f00000006000300030001:,021f000000050003027ee2
70-27.89|022000000006000300030001:,0220000000050003027f49
70-27.95|022100000006000300030001:,0221000000050003027f49
70-28.00|022200000006000300030001:,0222000000050003027fff
70-28.05|022300000006000300030001:,0223000000050003027fff
70-28.10|022400000006000300030001:,0224000000050003027f74
70-28.15|022500000006000300030001:,0225000000050003027f74
70-28.20|022600000006000300030001:,0226000000050003027ee8
70-28.26|022700000006000300030001:,0227000000050003027ee8
70-28.31|022800000006000300030001:,0228000000050003027e62
70-28.36|022900000006000300030001:,0229000000050003027e62
70-28.41|022a00000006000300030001:,022a000000050003027e79
70-28.46|022b00000006000300030001:,022b000000050003027e79
70-28.52|022c00000006000300030001:,022c000000050003027fe2
70-28.57|022d00000006000300030001:,022d000000050003027fe2
70-28.62|022e00000006000300030001:,022e000000050003027fec
70-28.67|022f00000006000300030001:,022f000000050003027fec
70-28.72|023000000006000300030001:,0230000000050003027f5f
70-28.77|023100000006000300030001:,0231000000050003027f5f
70-28.82|023200000006000300030001:,0232000000050003027f36
70-28.87|023300000006000300030001:,0233000000050003027f36
70-28.92|023400000006000300030001:,0234000000050003027ef1
70-28.97|023500000006000300030001:,0235000000050003027ef1
70-29.03|023600000006000300030001:,0236000000050003027fff
70-29.08|023700000006000300030001:,0237000000050003027fff
70-29.13|023800000006000300030001:,0238000000050003027fd0
70-29.18|023900000006000300030001:,0239000000050003027fd0
70-29.23|023a00000006000300030001:,023a000000050003027f44
70-29.28|023b00000006000300030001:,023b000000050003027f44
70-29.33|023c00000006000300030001:,023c000000050003027ebe
70-29.38|023d00000006000300030001:,023d000000050003027ebe
70-29.44|023e00000006000300030001:,023e000000050003027ed5
70-29.49|023f00000006000300030001:,023f000000050003027ed5
70-29.54|024000000006000300030001:,0240000000050003027fff
70-29.59|024100000006000300030001:,0241000000050003027f16
70-29.64|024200000006000300030001:,0242000000050003027f16
70-29.69|024300000006000300030001:,0243000000050003027f7a
70-29.74|024400000006000300030001:,0244000000050003027f7a
70-29.80|024500000006000300030001:,0245000000050003027f5d
70-29.85|024600000006000300030001:,0246000000050003027f5d
70-29.90|024700000006000300030001:,0247000000050003027f0b
70-29.95|024800000006000300030001:,0248000000050003027f0b
70-30.00|024900000006000300030001:,0249000000050003027fff
70-30.05|024a00000006000300030001:,024a000000050003027fff
70-30.10|024b00000006000300030001:,024b000000050003027fc4
70-30.16|024c00000006000300030001:,024c000000050003027fc4
70-30.21|024d00000006000300030001:,024d000000050003027f38
70-30.26|024e00000006000300030001:,024e000000050003027f38
70-30.31|024f00000006000300030001:,024f000000050003027eb2
70-30.36|025000000006000300030001:,0250000000050003027eb2
70-30.41|025100000006000300030001:,0251000000050003027f19
70-30.46|025200000006000300030001:,0252000000050003027f19
70-30.52|025300000006000300030001:,0253000000050003027fff
70-30.57|025400000006000300030001:,0254000000050003027fff
70-30.62|025500000006000300030001:,0255000000050003027ffc
70-30.67|025600000006000300030001:,0256000000050003027ffc
70-30.72|025700000006000300030001:,0257000000050003027f70
70-30.77|025800000006000300030001:,0258000000050003027f70
70-30.82|025900000006000300030001:,0259000000050003027f53
70-30.87|025a00000006000300030001:,025a000000050003027f53
70-30.93|025b00000006000300030001:,025b000000050003027f02
70-30.98|025c00000006000300030001:,025c000000050003027f02
70-31.03|025d00000006000300030001:,025d000000050003027fff
70-31.08|025e00000006000300030001:,025e000000050003027fff
70-31.13|025f00000006000300030001:,025f000000050003027f74
70-31.18|026000000006000300030001:,0260000000050003027f74
70-31.23|026100000006000300030001:,0261000000050003027e97
70-31.28|026200000006000300030001:,0262000000050003027e97
70-31.34|026300000006000300030001:,0263000000050003027eb2
70-31.39|026400000006000300030001:,0264000000050003027e79
70-31.44|026500000006000300030001:,0265000000050003027e79
70-31.49|026600000006000300030001:,0266000000050003027fff
70-31.54|026700000006000300030001:,0267000000050003027fff
70-31.59|026800000006000300030001:,0268000000050003027fc4
70-31.64|026900000006000300030001:,0269000000050003027fc4
70-31.70|026a00000006000300030001:,026a000000050003027ee7
70-31.75|026b00000006000300030001:,026b000000050003027ee7
70-31.80|026c00000006000300030001:,026c000000050003027eb2
70-31.85|026d00000006000300030001:,026d000000050003027eb2
70-31.90|026e00000006000300030001:,026e000000050003027ec8
70-31.95|026f00000006000300030001:,026f000000050003027ec8
70-32.00|027000000006000300030001:,0270000000050003027fff
70-32.06|027100000006000300030001:,0271000000050003027fff
70-32.11|027200000006000300030001:,0272000000050003027fc4
70-32.16|027300000006000300030001:,0273000000050003027fc4
70-32.21|027400000006000300030001:,0274000000050003027ee7
70-32.26|027500000006000300030001:,0275000000050003027ee7
70-32.32|027600000006000300030001:,0276000000050003027f63
70-32.37|027700000006000300030001:,0277000000050003027f63
70-32.42|027800000006000300030001:,0278000000050003027f1a
70-32.47|027900000006000300030001:,0279000000050003027f1a
70-32.52|027a00000006000300030001:,027a000000050003027fff
70-32.58|027b00000006000300030001:,027b000000050003027fff
70-32.63|027c00000006000300030001:,027c000000050003027fd0
70-32.68|027d00000006000300030001:,027d000000050003027fd0
70-32.73|027e00000006000300030001:,027e000000050003027f44
70-32.78|027f00000006000300030001:,027f000000050003027f44
70-32.83|028000000006000300030001:,0280000000050003027ebe
70-32.88|028100000006000300030001:,0281000000050003027ebe
70-32.94|028200000006000300030001:,0282000000050003027ed5
70-32.99|028300000006000300030001:,0283000000050003027fff
70-33.04|028400000006000300030001:,0284000000050003027fff
70-33.09|028500000006000300030001:,0285000000050003027ed2
70-33.14|028600000006000300030001:,0286000000050003027ed2
70-33.19|028700000006000300030001:,0287000000050003027f36
70-33.24|028800000006000300030001:,0288000000050003027f36
70-33.30|028900000006000300030001:,0289000000050003027f31
70-33.35|028a00000006000300030001:,028a000000050003027f31
70-33.40|028b00000006000300030001:,028b000000050003027ec7
70-33.45|028c00000006000300030001:,028c000000050003027ec7
70-33.50|028d00000006000300030001:,028d000000050003027fff
70-33.55|028e00000006000300030001:,028e000000050003027fff
70-33.60|028f00000006000300030001:,028f000000050003027fd0
70-33.66|029000000006000300030001:,0290000000050003027fd0
70-33.71|029100000006000300030001:,0291000000050003027f44
70-33.76|029200000006000300030001:,0292000000050003027f44
70-33.81|029300000006000300030001:,0293000000050003027ebe
70-33.86|029400000006000300030001:,0294000000050003027ebe
70-33.91|029500000006000300030001:,0295000000050003027ed5
70-33.96|029600000006000300030001:,0296000000050003027ed5
70-34.02|029700000006000300030001:,0297000000050003027fff
70-34.07|029800000006000300030001:,0298000000050003027fff
70-34.12|029900000006000300030001:,0299000000050003027fc4
70-34.17|029a00000006000300030001:,029a000000050003027fc4
70-34.22|029b00000006000300030001:,029b000000050003027f87
70-34.27|029c00000006000300030001:,029c000000050003027f87
70-34.32|029d00000006000300030001:,029d000000050003027f52
70-34.38|029e00000006000300030001:,029e000000050003027f52
70-34.43|029f00000006000300030001:,029f000000050003027f19
70-34.48|02a000000006000300030001:,02a0000000050003027f19
70-34.53|02a100000006000300030001:,02a1000000050003027fff
70-34.58|02a200000006000300030001:,02a2000000050003027fff
70-34.63|02a300000006000300030001:,02a3000000050003027f74
70-34.68|02a400000006000300030001:,02a4000000050003027f74
70-34.74|02a500000006000300030001:,02a5000000050003027f37
70-34.79|02a600000006000300030001:,02a6000000050003027f37
70-34.84|02a700000006000300030001:,02a7000000050003027eb2
70-34.89|02a800000006000300030001:,02a8000000050003027ec8
70-34.94|02a900000006000300030001:,02a9000000050003027ec8
70-34.99|02aa00000006000300030001:,02aa000000050003027fff
70-35.04|02ab00000006000300030001:,02ab000000050003027fff
70-35.09|02ac00000006000300030001:,02ac000000050003027fff
70-35.15|02ad00000006000300030001:,02ad000000050003027fff
70-35.20|02ae00000006000300030001:,02ae000000050003027f73
70-35.25|02af00000006000300030001:,02af000000050003027f73
70-35.30|02b000000006000300030001:,02b0000000050003027f3e
70-35.35|02b100000006000300030001:,02b1000000050003027f3e
70-35.40|02b200000006000300030001:,02b2000000050003027f04
70-35.45|02b300000006000300030001:,02b3000000050003027f04
70-35.50|02b400000006000300030001:,02b4000000050003027fff
70-35.56|02b500000006000300030001:,02b5000000050003027fff
70-35.61|02b600000006000300030001:,02b6000000050003027f74
70-35.66|02b700000006000300030001:,02b7000000050003027f74
70-35.71|02b800000006000300030001:,02b8000000050003027e97
70-35.76|02b900000006000300030001:,02b9000000050003027e97
70-35.81|02ba00000006000300030001:,02ba000000050003027e62
70-35.87|02bb00000006000300030001:,02bb000000050003027e62
70-35.92|02bc00000006000300030001:,02bc000000050003027e78
70-35.97|02bd00000006000300030001:,02bd000000050003027e78
70-36.02|02be00000006000300030001:,02be000000050003027fff
70-36.07|02bf00000006000300030001:,02bf000000050003027fff
70-36.12|02c000000006000300030001:,02c0000000050003027fd0
70-36.18|02c100000006000300030001:,02c1000000050003027fd0
70-36.23|02c200000006000300030001:,02c2000000050003027ef3
70-36.28|02c300000006000300030001:,02c3000000050003027ef3
70-36.33|02c400000006000300030001:,02c4000000050003027f0e
70-36.38|02c500000006000300030001:,02c5000000050003027f0e
70-36.43|02c600000006000300030001:,02c6000000050003027ed5
70-36.48|02c700000006000300030001:,02c7000000050003027ed5
70-36.54|02c800000006000300030001:,02c8000000050003027fff
70-36.59|02c900000006000300030001:,02c9000000050003027fff
70-36.64|02ca00000006000300030001:,02ca000000050003027f80
70-36.69|02cb00000006000300030001:,02cb000000050003027e97
70-36.74|02cc00000006000300030001:,02cc000000050003027e97
70-36.79|02cd00000006000300030001:,02cd000000050003027e6d
70-36.84|02ce00000006000300030001:,02ce000000050003027e6d
70-36.90|02cf00000006000300030001:,02cf000000050003027e84
70-36.95|02d000000006000300030001:,02d0000000050003027e84
70-37.00|02d100000006000300030001:,02d1000000050003027fff
70-37.05|02d200000006000300030001:,02d2000000050003027fff
70-37.10|02d300000006000300030001:,02d3000000050003027f98
70-37.15|02d400000006000300030001:,02d4000000050003027f98
70-37.20|02d500000006000300030001:,02d5000000050003027ebb
70-37.25|02d600000006000300030001:,02d6000000050003027ebb
70-37.30|02d700000006000300030001:,02d7000000050003027e86
70-37.36|02d800000006000300030001:,02d8000000050003027e86
70-37.41|02d900000006000300030001:,02d9000000050003027e9c
70-37.46|02da00000006000300030001:,02da000000050003027e9c
70-37.51|02db00000006000300030001:,02db000000050003027fff
70-37.56|02dc00000006000300030001:,02dc000000050003027fff
70-37.61|02dd00000006000300030001:,02dd000000050003027f98
70-37.67|02de00000006000300030001:,02de000000050003027f98
70-37.72|02df00000006000300030001:,02df000000050003027e77
70-37.77|02e000000006000300030001:,02e0000000050003027e77
70-37.82|02e100000006000300030001:,02e1000000050003027e85
70-37.87|02e200000006000300030001:,02e2000000050003027e85
70-37.92|02e300000006000300030001:,02e3000000050003027e9b
70-37.98|02e400000006000300030001:,02e4000000050003027e9b
70-38.03|02e500000006000300030001:,02e5000000050003027fff
70-38.08|02e600000006000300030001:,02e6000000050003027fff
70-38.13|02e700000006000300030001:,02e7000000050003027fd4
70-38.18|02e800000006000300030001:,02e8000000050003027fd4
70-38.24|02e900000006000300030001:,02e9000000050003027f58
70-38.29|02ea00000006000300030001:,02ea000000050003027f58
70-38.34|02eb00000006000300030001:,02eb000000050003027fb5
70-38.39|02ec00000006000300030001:,02ec000000050003027ef4
70-38.44|02ed00000006000300030001:,02ed000000050003027ef4
70-38.49|02ee00000006000300030001:,02ee000000050003027fff
70-38.54|02ef00000006000300030001:,02ef000000050003027fff
70-38.60|02f000000006000300030001:,02f0000000050003027fa8
70-38.65|02f100000006000300030001:,02f1000000050003027fa8
70-38.70|02f200000006000300030001:,02f2000000050003027f00
70-38.75|02f300000006000300030001:,02f3000000050003027f00
70-38.80|02f400000006000300030001:,02f4000000050003027e96
70-38.85|02f500000006000300030001:,02f5000000050003027e96
70-38.90|02f600000006000300030001:,02f6000000050003027edd
70-38.95|02f700000006000300030001:,02f7000000050003027edd
70-39.00|02f800000006000300030001:,02f8000000050003027fff
70-39.06|02f900000006000300030001:,02f9000000050003027fff
70-39.11|02fa00000006000300030001:,02fa000000050003027f94
70-39.16|02fb00000006000300030001:,02fb000000050003027f94
70-39.21|02fc00000006000300030001:,02fc000000050003027f9c
70-39.26|02fd00000006000300030001:,02fd000000050003027f9c
70-39.31|02fe00000006000300030001:,02fe000000050003027fc5
70-39.36|02ff00000006000300030001:,02ff000000050003027fc5
70-39.41|030000000006000300030001:,0300000000050003027f4c
70-39.47|030100000006000300030001:,0301000000050003027f4c
70-39.52|030200000006000300030001:,0302000000050003027f02
70-39.57|030300000006000300030001:,0303000000050003027f02
70-39.62|030400000006000300030001:,0304000000050003027fff
70-39.67|030500000006000300030001:,0305000000050003027fff
70-39.72|030600000006000300030001:,0306000000050003027fc4
70-39.77|030700000006000300030001:,0307000000050003027fc4
70-39.82|030800000006000300030001:,0308000000050003027eee
70-39.87|030900000006000300030001:,0309000000050003027eee
70-39.93|030a00000006000300030001:,030a000000050003027f65
70-39.98|030b00000006000300030001:,030b000000050003027f65
85-40.04|030c00000006000300030001:,030c000000050003027fff
85-40.09|030d00000006000300030001:,030d000000050003027fff
85-40.14|030e00000006000300030001:,030e000000050003027fff
85-40.19|030f00000006000300030001:,030f000000050003027ffc
85-40.25|031000000006000300030001:,0310000000050003027ffc
85-40.30|031100000006000300030001:,0311000000050003027fff
85-40.35|031200000006000300030001:,0312000000050003027fff
85-40.40|031300000006000300030001:,0313000000050003027fff
85-40.46|031400000006000300030001:,0314000000050003027fff
85-40.51|031500000006000300030001:,0315000000050003027fff
85-40.56|031600000006000300030001:,0316000000050003027fff
85-40.61|031700000006000300030001:,0317000000050003027fff
85-40.66|031800000006000300030001:,0318000000050003027fff
85-40.71|031900000006000300030001:,0319000000050003027ff0
85-40.76|031a00000006000300030001:,031a000000050003027ff0
85-40.81|031b00000006000300030001:,031b000000050003027fff
85-40.87|031c00000006000300030001:,031c000000050003027fff
85-40.92|031d00000006000300030001:,031d000000050003027fff
85-40.97|031e00000006000300030001:,031e000000050003027fff
85-41.02|031f00000006000300030001:,031f000000050003027fff
85-41.07|032000000006000300030001:,0320000000050003027fff
85-41.12|032100000006000300030001:,0321000000050003027fff
85-41.17|032200000006000300030001:,0322000000050003027fff
85-41.22|032300000006000300030001:,0323000000050003027fe7
85-41.27|032400000006000300030001:,0324000000050003027fe7
85-41.33|032500000006000300030001:,0325000000050003027fff
85-41.38|032600000006000300030001:,0326000000050003027fff
85-41.43|032700000006000300030001:,0327000000050003027fff
85-41.48|032800000006000300030001:,0328000000050003027fff
85-41.53|032900000006000300030001:,0329000000050003027fff
85-41.58|032a00000006000300030001:,032a000000050003027fff
85-41.63|032b00000006000300030001:,032b000000050003027fff
85-41.68|032c00000006000300030001:,032c000000050003027fff
85-41.74|032d00000006000300030001:,032d000000050003027fff
85-41.79|032e00000006000300030001:,032e000000050003027fff
85-41.84|032f00000006000300030001:,032f000000050003027fff
85-41.89|033000000006000300030001:,0330000000050003027fff
85-41.94|033100000006000300030001:,0331000000050003027fff
85-42.00|033200000006000300030001:,0332000000050003027fff
85-42.05|033300000006000300030001:,0333000000050003027fff
85-42.10|033400000006000300030001:,0334000000050003027fff
85-42.15|033500000006000300030001:,0335000000050003027fff
85-42.20|033600000006000300030001:,0336000000050003027fff
85-42.25|033700000006000300030001:,0337000000050003027fff
85-42.30|033800000006000300030001:,0338000000050003027fff
85-42.35|033900000006000300030001:,0339000000050003027fff
85-42.41|033a00000006000300030001:,033a000000050003027fff
85-42.46|033b00000006000300030001:,033b000000050003027fff
85-42.51|033c00000006000300030001:,033c000000050003027fff
85-42.56|033d00000006000300030001:,033d000000050003027fff
85-42.61|033e00000006000300030001:,033e000000050003027fff
85-42.66|033f00000006000300030001:,033f000000050003027fff
85-42.71|034000000006000300030001:,0340000000050003027fff
85-42.77|034100000006000300030001:,0341000000050003027fff
85-42.82|034200000006000300030001:,0342000000050003027fff
85-42.87|034300000006000300030001:,0343000000050003027fff
85-42.92|034400000006000300030001:,0344000000050003027fff
85-42.97|034500000006000300030001:,0345000000050003027fff
85-43.02|034600000006000300030001:,0346000000050003027fee
85-43.08|034700000006000300030001:,0347000000050003027fee
85-43.13|034800000006000300030001:,0348000000050003027fff
85-43.18|034900000006000300030001:,0349000000050003027fff
85-43.23|034a00000006000300030001:,034a000000050003027fff
85-43.28|034b00000006000300030001:,034b000000050003027fff
85-43.33|034c00000006000300030001:,034c000000050003027fff
85-43.38|034d00000006000300030001:,034d000000050003027fff
85-43.43|034e00000006000300030001:,034e000000050003027fff
85-43.48|034f00000006000300030001:,034f000000050003027fff
85-43.54|035000000006000300030001:,0350000000050003027fff
85-43.59|035100000006000300030001:,0351000000050003027fff
85-43.64|035200000006000300030001:,0352000000050003027fff
85-43.69|035300000006000300030001:,0353000000050003027fff
85-43.74|035400000006000300030001:,0354000000050003027fff
85-43.80|035500000006000300030001:,0355000000050003027fff
85-43.85|035600000006000300030001:,0356000000050003027fff
85-43.90|035700000006000300030001:,0357000000050003027fff
85-43.95|035800000006000300030001:,0358000000050003027fff
85-44.00|035900000006000300030001:,0359000000050003027fff
85-44.05|035a00000006000300030001:,035a000000050003027fff
85-44.10|035b00000006000300030001:,035b000000050003027fff
85-44.16|035c00000006000300030001:,035c000000050003027fff
85-44.21|035d00000006000300030001:,035d000000050003027fff
85-44.26|035e00000006000300030001:,035e000000050003027fff
85-44.31|035f00000006000300030001:,035f000000050003027fff
85-44.36|036000000006000300030001:,0360000000050003027fff
85-44.41|036100000006000300030001:,0361000000050003027fff
85-44.46|036200000006000300030001:,0362000000050003027fff
85-44.51|036300000006000300030001:,0363000000050003027fff
85-44.57|036400000006000300030001:,0364000000050003027fff
85-44.62|036500000006000300030001:,0365000000050003027fff
85-44.67|036600000006000300030001:,0366000000050003027fff
85-44.72|036700000006000300030001:,0367000000050003027fff
85-44.77|036800000006000300030001:,0368000000050003027fff
85-44.82|036900000006000300030001:,0369000000050003027fff
85-44.87|036a00000006000300030001:,036a000000050003027fff
85-44.93|036b00000006000300030001:,036b000000050003027fff
85-44.98|036c00000006000300030001:,036c000000050003027fff
85-45.03|036d00000006000300030001:,036d000000050003027fff
85-45.08|036e00000006000300030001:,036e000000050003027fff
85-45.13|036f00000006000300030001:,036f000000050003027fff
85-45.18|037000000006000300030001:,0370000000050003027fff
85-45.24|037100000006000300030001:,0371000000050003027fff
85-45.29|037200000006000300030001:,0372000000050003027fff
85-45.34|037300000006000300030001:,0373000000050003027fff
85-45.39|037400000006000300030001:,0374000000050003027fff
85-45.44|037500000006000300030001:,0375000000050003027fff
85-45.49|037600000006000300030001:,0376000000050003027fff
85-45.54|037700000006000300030001:,0377000000050003027fff
85-45.59|037800000006000300030001:,0378000000050003027fff
85-45.64|037900000006000300030001:,0379000000050003027fff
85-45.70|037a00000006000300030001:,037a000000050003027fff
85-45.75|037b00000006000300030001:,037b000000050003027fff
85-45.80|037c00000006000300030001:,037c000000050003027fff
85-45.85|037d00000006000300030001:,037d000000050003027fff
85-45.91|037e00000006000300030001:,037e000000050003027fff
85-45.96|037f00000006000300030001:,037f000000050003027fff
85-46.01|038000000006000300030001:,0380000000050003027fff
85-46.06|038100000006000300030001:,0381000000050003027fff
85-46.11|038200000006000300030001:,0382000000050003027fff
85-46.16|038300000006000300030001:,0383000000050003027fff
85-46.21|038400000006000300030001:,0384000000050003027fff
85-46.27|038500000006000300030001:,0385000000050003027fff
85-46.32|038600000006000300030001:,0386000000050003027fff
85-46.37|038700000006000300030001:,0387000000050003027fff
85-46.42|038800000006000300030001:,0388000000050003027fff
85-46.47|038900000006000300030001:,0389000000050003027fff
85-46.52|038a00000006000300030001:,038a000000050003027fff
85-46.57|038b00000006000300030001:,038b000000050003027fff
85-46.63|038c00000006000300030001:,038c000000050003027fff
85-46.68|038d00000006000300030001:,038d000000050003027fff
85-46.73|038e00000006000300030001:,038e000000050003027fff
85-46.78|038f00000006000300030001:,038f000000050003027fff
85-46.83|039000000006000300030001:,0390000000050003027fff
85-46.88|039100000006000300030001:,0391000000050003027fff
85-46.93|039200000006000300030001:,0392000000050003027fff
85-46.99|039300000006000300030001:,0393000000050003027fff
85-47.04|039400000006000300030001:,0394000000050003027fff
85-47.09|039500000006000300030001:,0395000000050003027fff
85-47.14|039600000006000300030001:,0396000000050003027fff
85-47.19|039700000006000300030001:,0397000000050003027fff
85-47.24|039800000006000300030001:,0398000000050003027fff
85-47.29|039900000006000300030001:,0399000000050003027fff
85-47.34|039a00000006000300030001:,039a000000050003027fff
85-47.40|039b00000006000300030001:,039b000000050003027fff
85-47.45|039c00000006000300030001:,039c000000050003027fff
85-47.50|039d00000006000300030001:,039d000000050003027fff
85-47.55|039e00000006000300030001:,039e000000050003027fff
85-47.60|039f00000006000300030001:,039f000000050003027fff
85-47.65|03a000000006000300030001:,03a0000000050003027fff
85-47.71|03a100000006000300030001:,03a1000000050003027fff
85-47.76|03a200000006000300030001:,03a2000000050003027fff
85-47.81|03a300000006000300030001:,03a3000000050003027fff
85-47.86|03a400000006000300030001:,03a4000000050003027fff
85-47.91|03a500000006000300030001:,03a5000000050003027fff
85-47.96|03a600000006000300030001:,03a6000000050003027fff
85-48.01|03a700000006000300030001:,03a7000000050003027fff
85-48.06|03a800000006000300030001:,03a8000000050003027fff
85-48.12|03a900000006000300030001:,03a9000000050003027fff
85-48.17|03aa00000006000300030001:,03aa000000050003027fff
85-48.22|03ab00000006000300030001:,03ab000000050003027fff
85-48.27|03ac00000006000300030001:,03ac000000050003027fff
85-48.32|03ad00000006000300030001:,03ad000000050003027fff
85-48.37|03ae00000006000300030001:,03ae000000050003027fff
85-48.42|03af00000006000300030001:,03af000000050003027fff
85-48.47|03b000000006000300030001:,03b0000000050003027fff
85-48.53|03b100000006000300030001:,03b1000000050003027fff
85-48.58|03b200000006000300030001:,03b2000000050003027fff
85-48.63|03b300000006000300030001:,03b3000000050003027fff
85-48.68|03b400000006000300030001:,03b4000000050003027fff
85-48.73|03b500000006000300030001:,03b5000000050003027fff
85-48.79|03b600000006000300030001:,03b6000000050003027fff
85-48.84|03b700000006000300030001:,03b7000000050003027fff
85-48.89|03b800000006000300030001:,03b8000000050003027fff
85-48.94|03b900000006000300030001:,03b9000000050003027fff
85-48.99|03ba00000006000300030001:,03ba000000050003027fff
85-49.04|03bb00000006000300030001:,03bb000000050003027fff
85-49.09|03bc00000006000300030001:,03bc000000050003027fff
85-49.15|03bd00000006000300030001:,03bd000000050003027fff
85-49.20|03be00000006000300030001:,03be000000050003027fff
85-49.25|03bf00000006000300030001:,03bf000000050003027fff
85-49.30|03c000000006000300030001:,03c0000000050003027fff
85-49.35|03c100000006000300030001:,03c1000000050003027fff
85-49.40|03c200000006000300030001:,03c2000000050003027fff
85-49.46|03c300000006000300030001:,03c3000000050003027fff
85-49.51|03c400000006000300030001:,03c4000000050003027fff
85-49.56|03c500000006000300030001:,03c5000000050003027fff
85-49.61|03c600000006000300030001:,03c6000000050003027fff
85-49.66|03c700000006000300030001:,03c7000000050003027fff
85-49.71|03c800000006000300030001:,03c8000000050003027fff
85-49.77|03c900000006000300030001:,03c9000000050003027fff
85-49.82|03ca00000006000300030001:,03ca000000050003027fff
85-49.87|03cb00000006000300030001:,03cb000000050003027fff
85-49.92|03cc00000006000300030001:,03cc000000050003027fff
85-49.97|03cd00000006000300030001:,03cd000000050003027fff
85-50.03|03ce00000006000300030001:,03ce000000050003027fff
85-50.08|03cf00000006000300030001:,03cf000000050003027fff
85-50.13|03d000000006000300030001:,03d0000000050003027fff
85-50.18|03d100000006000300030001:,03d1000000050003027fff
85-50.23|03d200000006000300030001:,03d2000000050003027fff
85-50.28|03d300000006000300030001:,03d3000000050003027fff
85-50.33|03d400000006000300030001:,03d4000000050003027fff
85-50.39|03d500000006000300030001:,03d5000000050003027fff
85-50.44|03d600000006000300030001:,03d6000000050003027fff
85-50.49|03d700000006000300030001:,03d7000000050003027fff
85-50.54|03d800000006000300030001:,03d8000000050003027fff
85-50.59|03d900000006000300030001:,03d9000000050003027fff
85-50.64|03da00000006000300030001:,03da000000050003027fff
85-50.69|03db00000006000300030001:,03db000000050003027fff
85-50.75|03dc00000006000300030001:,03dc000000050003027fff
85-50.80|03dd00000006000300030001:,03dd000000050003027fff
85-50.85|03de00000006000300030001:,03de000000050003027fff
85-50.90|03df00000006000300030001:,03df000000050003027fff
85-50.95|03e000000006000300030001:,03e0000000050003027fff
85-51.00|03e100000006000300030001:,03e1000000050003027fff
85-51.05|03e200000006000300030001:,03e2000000050003027fff
85-51.10|03e300000006000300030001:,03e3000000050003027fff
85-51.16|03e400000006000300030001:,03e4000000050003027fff
85-51.21|03e500000006000300030001:,03e5000000050003027fff
85-51.26|03e600000006000300030001:,03e6000000050003027fff
85-51.31|03e700000006000300030001:,03e7000000050003027fff
85-51.36|03e800000006000300030001:,03e8000000050003027fff
85-51.41|03e900000006000300030001:,03e9000000050003027fff
85-51.46|03ea00000006000300030001:,03ea000000050003027fff
85-51.51|03eb00000006000300030001:,03eb000000050003027fff
85-51.57|03ec00000006000300030001:,03ec000000050003027fff
85-51.62|03ed00000006000300030001:,03ed000000050003027fff
85-51.67|03ee00000006000300030001:,03ee000000050003027fff
85-51.72|03ef00000006000300030001:,03ef000000050003027fff
85-51.77|03f000000006000300030001:,03f0000000050003027fff
85-51.82|03f100000006000300030001:,03f1000000050003027fff
85-51.87|03f200000006000300030001:,03f2000000050003027fff
85-51.93|03f300000006000300030001:,03f3000000050003027fff
85-51.98|03f400000006000300030001:,03f4000000050003027fff
85-52.03|03f500000006000300030001:,03f5000000050003027fff
85-52.08|03f600000006000300030001:,03f6000000050003027fff
85-52.13|03f700000006000300030001:,03f7000000050003027fff
85-52.18|03f800000006000300030001:,03f8000000050003027fff
85-52.23|03f900000006000300030001:,03f9000000050003027fff
85-52.29|03fa00000006000300030001:,03fa000000050003027fff
85-52.34|03fb00000006000300030001:,03fb000000050003027fff
85-52.39|03fc00000006000300030001:,03fc000000050003027fff
85-52.44|03fd00000006000300030001:,03fd000000050003027fff
85-52.49|03fe00000006000300030001:,03fe000000050003027fff
85-52.54|03ff00000006000300030001:,03ff000000050003027fff
85-52.60|040000000006000300030001:,0400000000050003027fff
85-52.65|040100000006000300030001:,0401000000050003027fff
85-52.70|040200000006000300030001:,0402000000050003027fff
