step,csv-epoch,csv-train_loss_step,csv-val_loss_step,csv-val_loss_epoch,csv-train_loss_epoch,csv-accuracy/none,csv-accuracy/micro
95,,,0.02555783838033676,,,,
623,23,,,0.04826774075627327,,,
623,23,,,,0.054539285600185394,0.6953125,0.99609375
624,24,0.05541373789310455,,,,,
625,24,0.05323323607444763,,,,,
626,24,0.04472906515002251,,,,,
627,24,0.05140449106693268,,,,,
628,24,0.054268449544906616,,,,,
629,24,0.049338385462760925,,,,,
630,24,0.056000448763370514,,,,,
631,24,0.07022236287593842,,,,,
632,24,0.04536830261349678,,,,,
633,24,0.04848386347293854,,,,,
634,24,0.06360618770122528,,,,,
635,24,0.04980292543768883,,,,,
636,24,0.07371789962053299,,,,,
637,24,0.06361553072929382,,,,,
638,24,0.05832589790225029,,,,,
639,24,0.054250430315732956,,,,,
640,24,0.04593728482723236,,,,,
641,24,0.05085819587111473,,,,,
642,24,0.04361826181411743,,,,,
643,24,0.05141870304942131,,,,,
644,24,0.04313573241233826,,,,,
645,24,0.04302937909960747,,,,,
646,24,0.060955412685871124,,,,,
647,24,0.06318119168281555,,,,,
648,24,0.04423324391245842,,,,,
649,24,0.04931964725255966,,,,,
96,,,0.03971546143293381,,,,
97,,,0.04379164054989815,,,,
98,,,0.06180746853351593,,,,
99,,,0.023677244782447815,,,,
649,24,,,0.046533502638339996,,,
649,24,,,,0.05336417257785797,0.65234375,1.0
650,25,0.050803568214178085,,,,,
651,25,0.039914652705192566,,,,,
652,25,0.05350429564714432,,,,,
653,25,0.05453186854720116,,,,,
654,25,0.04719528928399086,,,,,
655,25,0.051260460168123245,,,,,
656,25,0.06147175654768944,,,,,
657,25,0.046630747616291046,,,,,
658,25,0.04648853838443756,,,,,
659,25,0.05529963970184326,,,,,
660,25,0.0659581795334816,,,,,
661,25,0.05298784375190735,,,,,
662,25,0.05256974324584007,,,,,
663,25,0.04310489445924759,,,,,
664,25,0.048650454729795456,,,,,
665,25,0.05478883907198906,,,,,
666,25,0.046936534345149994,,,,,
667,25,0.042697250843048096,,,,,
668,25,0.049232155084609985,,,,,
669,25,0.06495033204555511,,,,,
670,25,0.040614381432533264,,,,,
671,25,0.06663580983877182,,,,,
672,25,0.05605867877602577,,,,,
673,25,0.05400575324892998,,,,,
674,25,0.058171436190605164,,,,,
675,25,0.06794019043445587,,,,,
100,,,0.03790649399161339,,,,
101,,,0.04388611763715744,,,,
102,,,0.06147982180118561,,,,
103,,,0.025783054530620575,,,,
675,25,,,0.04606713727116585,,,
675,25,,,,0.052784740924835205,0.69140625,1.0
676,26,0.05027133226394653,,,,,
677,26,0.06181725114583969,,,,,
678,26,0.06635473668575287,,,,,
679,26,0.05387729033827782,,,,,
680,26,0.05843344330787659,,,,,
681,26,0.0495000034570694,,,,,
682,26,0.055882375687360764,,,,,
683,26,0.0449049286544323,,,,,
684,26,0.04285810887813568,,,,,
685,26,0.052976105362176895,,,,,
686,26,0.04743236303329468,,,,,
687,26,0.060673169791698456,,,,,
688,26,0.044789768755435944,,,,,
689,26,0.06423560529947281,,,,,
690,26,0.051450908184051514,,,,,
691,26,0.06122652441263199,,,,,
692,26,0.05008406937122345,,,,,
693,26,0.055115558207035065,,,,,
694,26,0.050885844975709915,,,,,
695,26,0.04323796182870865,,,,,
696,26,0.04950697720050812,,,,,
697,26,0.04459400847554207,,,,,
698,26,0.04579871892929077,,,,,
699,26,0.0667831301689148,,,,,
700,26,0.06528541445732117,,,,,
701,26,0.0424400195479393,,,,,
104,,,0.038181599229574203,,,,
105,,,0.04463940113782883,,,,
106,,,0.062182698398828506,,,,
107,,,0.024765705689787865,,,,
701,26,,,0.04652157798409462,,,
701,26,,,,0.05309290438890457,0.69140625,1.0
702,27,0.061085160821676254,,,,,
703,27,0.047437962144613266,,,,,
704,27,0.04448430612683296,,,,,
705,27,0.06161006540060043,,,,,
706,27,0.057164266705513,,,,,
707,27,0.057056523859500885,,,,,
708,27,0.050735026597976685,,,,,
709,27,0.06701532006263733,,,,,
710,27,0.052068449556827545,,,,,
711,27,0.045598551630973816,,,,,
712,27,0.045152854174375534,,,,,
713,27,0.050152916461229324,,,,,
714,27,0.04885498434305191,,,,,
715,27,0.06375092267990112,,,,,
716,27,0.05055210739374161,,,,,
717,27,0.05145753547549248,,,,,
718,27,0.052412357181310654,,,,,
719,27,0.06995419412851334,,,,,
720,27,0.04324435070157051,,,,,
721,27,0.05875289440155029,,,,,
722,27,0.05790818855166435,,,,,
723,27,0.05478678271174431,,,,,
724,27,0.04231648147106171,,,,,
725,27,0.04062528908252716,,,,,
726,27,0.04259731248021126,,,,,
727,27,0.052284158766269684,,,,,
108,,,0.03783522918820381,,,,
109,,,0.04364365339279175,,,,
110,,,0.06141173094511032,,,,
111,,,0.02451743371784687,,,,
727,27,,,0.04585229977965355,,,
727,27,,,,0.052656110376119614,0.6953125,1.0
728,28,0.055662695318460464,,,,,
729,28,0.04220668971538544,,,,,
730,28,0.0730605497956276,,,,,
731,28,0.06541432440280914,,,,,
732,28,0.04588475078344345,,,,,
733,28,0.06253032386302948,,,,,
734,28,0.04842568561434746,,,,,
735,28,0.05772855505347252,,,,,
736,28,0.04323652386665344,,,,,
737,28,0.04669767990708351,,,,,
738,28,0.052557215094566345,,,,,
739,28,0.07386914640665054,,,,,
740,28,0.046684492379426956,,,,,
741,28,0.04431705176830292,,,,,
742,28,0.04777448624372482,,,,,
743,28,0.06114180386066437,,,,,
744,28,0.04119155555963516,,,,,
745,28,0.054400037974119186,,,,,
746,28,0.052040498703718185,,,,,
747,28,0.05847570300102234,,,,,
748,28,0.057177577167749405,,,,,
749,28,0.03762921690940857,,,,,
750,28,0.03502999246120453,,,,,
751,28,0.05253088101744652,,,,,
752,28,0.05639736354351044,,,,,
753,28,0.047188401222229004,,,,,
112,,,0.038092322647571564,,,,
113,,,0.04329832270741463,,,,
114,,,0.061156727373600006,,,,
115,,,0.02429729513823986,,,,
753,28,,,0.04572974890470505,,,
753,28,,,,0.05227897688746452,0.66796875,1.0
754,29,0.052081603556871414,,,,,
755,29,0.04341580718755722,,,,,
756,29,0.06284187734127045,,,,,
757,29,0.06255900859832764,,,,,
758,29,0.04509071633219719,,,,,
759,29,0.03780205175280571,,,,,
760,29,0.03838121145963669,,,,,
761,29,0.06368087232112885,,,,,
762,29,0.05703751742839813,,,,,
763,29,0.0407126247882843,,,,,
764,29,0.03981998935341835,,,,,
765,29,0.0425257533788681,,,,,
766,29,0.03187483176589012,,,,,
767,29,0.05254033952951431,,,,,
768,29,0.05465520918369293,,,,,
769,29,0.04418395832180977,,,,,
770,29,0.04937901720404625,,,,,
771,29,0.0488041415810585,,,,,
772,29,0.05419912934303284,,,,,
773,29,0.059744663536548615,,,,,
774,29,0.04297753795981407,,,,,
775,29,0.046366289258003235,,,,,
776,29,0.05828304961323738,,,,,
777,29,0.02902935817837715,,,,,
778,29,0.05875390022993088,,,,,
779,29,0.049607694149017334,,,,,
116,,,0.037766337394714355,,,,
117,,,0.044501893222332,,,,
118,,,0.061822474002838135,,,,
119,,,0.02457011118531227,,,,
779,29,,,0.04622561112046242,,,
779,29,,,,0.048705700784921646,0.69140625,1.0
